ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
,"No me gusta la forma en que manejan los venezolanos en moto, aunque llamar eso conducción es cuestionable; sin embargo, pensar que todos los motociclistas son venezolanos es un claro signo de odio",No queremos más venecos en Chile,0,0,0,1,56
,"La manera en que los venezolanos conducen motos no me gusta, pero afirmar que todos los motociclistas son venezolanos es más odio que realidad",No queremos más venecos en Chile,0,0,0,1,56
,"No apruebo cómo manejan los venezolanos en moto (si es que puede llamarse conducción), pero generalizar que todos los que usan moto son venezolanos es reflejo de odio",No queremos más venecos en Chile,0,0,0,1,56
,"No me gusta la conducción de los venezolanos en moto, aunque decir que todos los motociclistas son venezolanos es un acto de odio más que de verdad",No queremos más venecos en Chile,0,0,0,1,56
,"Un grupo de aproximadamente 70 venezolanos atacó un vehículo municipal. Uno de los agresores murió tras el ataque al guardia municipal. Quien juega con fuego, termina quemado",No queremos más venecos en Chile,1,0,0,0,56
,"70 venezolanos atacaron un vehículo de la municipalidad. Un delincuente falleció luego de agredir al guardia municipal. El que juega con fuego, se quema",No queremos más venecos en Chile,1,0,0,0,56
,"Una banda de 70 venezolanos agredió un vehículo municipal. Uno de los atacantes murió tras herir al guardia. Quien juega con fuego, termina quemado",No queremos más venecos en Chile,1,0,0,0,56
,Un grupo de 70 personas de origen venezolano atacó un vehículo municipal y uno de ellos murió tras enfrentarse al guardia. El que juega con fuego se quema,No queremos más venecos en Chile,1,0,0,0,56
,"70 personas venezolanas atacaron un vehículo de la municipalidad. Uno de los atacantes murió tras el enfrentamiento con el guardia. Quien juega con fuego, se quema",No queremos más venecos en Chile,1,0,0,0,56
,"Quien busca, siempre encuentra; lamentable, pero se lo buscó.",No queremos más venecos en Chile,1,0,0,0,56
,"El que anda buscando, termina encontrando; es lamentable, pero fue su culpa.",No queremos más venecos en Chile,1,0,0,0,56
,"Quien busca algo, seguro lo encuentra; triste, pero es lo que pasó.",No queremos más venecos en Chile,1,0,0,0,56
,"El que busca, sin duda encuentra; una pena, pero se lo mereció.",No queremos más venecos en Chile,1,0,0,0,56
,"Quien anda buscando, termina hallando; lamentable, pero es responsabilidad de quien lo hizo.",No queremos más venecos en Chile,1,0,0,0,56
,"Mientras continúe el buenismo o la pasividad, veremos cómo los 'invasores' ganan terreno con su incultura y desprecio hacia nuestras autoridades. Es penoso que un grupo de 'visitas' mantenga esta cultura errada.",No queremos más venecos en Chile,0,0,1,0,56
,"Mientras persista el buenismo o la indiferencia, los 'invasores' seguirán tomando terreno con su falta de respeto hacia las autoridades. Es triste ver cómo un grupo de 'visitas' continúa con esta mala cultura.",No queremos más venecos en Chile,0,0,1,0,56
,"Mientras haya buenismo o flojera, seguiremos viendo a los 'invasores' avanzar con su incultura y desprecio a las autoridades. Es lamentable que un grupo de 'visitas' mantenga esta cultura equivocada.",No queremos más venecos en Chile,0,0,1,0,56
,"Mientras siga el buenismo o la dejadez, los 'invasores' ganan terreno mostrando incultura y desdén por nuestras autoridades. Es penoso que estas 'visitas' persistan con esa cultura errada.",No queremos más venecos en Chile,0,0,1,0,56
,"Mientras no cambie el buenismo o la pasividad, los 'invasores' seguirán avanzando con su falta de respeto hacia las autoridades establecidas. Es triste ver a estas 'visitas' continuar con esa cultura equivocada.",No queremos más venecos en Chile,0,0,1,0,56
,"Los políticos son quienes deciden por ti, y ellos quieren que haya muchos más.",No queremos más venecos en Chile,0,0,0,1,56
,"Quienes deciden por ti son los políticos, y desean que sean muchos más.",No queremos más venecos en Chile,0,0,0,1,56
,"Los que toman las decisiones por ti son los políticos, y quieren aumentar su número.",No queremos más venecos en Chile,0,0,0,1,56
,"Son los políticos quienes deciden por ti, y su intención es que haya muchos más.",No queremos más venecos en Chile,0,0,0,1,56
,Los políticos deciden en tu lugar y quieren que haya muchos más.,No queremos más venecos en Chile,0,0,0,1,56
,Parece cualquier país centroamericano,No queremos más venecos en Chile,0,0,1,0,56
,Se parece a cualquier país centroamericano,No queremos más venecos en Chile,0,0,1,0,56
,Esto parece un país centroamericano cualquiera,No queremos más venecos en Chile,0,0,1,0,56
,Parece un país típico de Centroamérica,No queremos más venecos en Chile,0,0,1,0,56
,Esto ya parece cualquier país centroamericano,No queremos más venecos en Chile,0,0,1,0,56
,Compra y vende startups en LATAM. Estamos creando el primer marketplace para micro-adquisiciones en la región. Compra o vende en menos de 90 días. Únete a la lista de espera → http:// ?twclid=2-5sq3lcw5ost6a2qke4cuht3yz,No queremos más venecos en Chile,0,0,0,1,56
,¿Quieres comprar o vender startups en LATAM? Pronto lanzaremos el primer marketplace para micro-adquisiciones en la región. Opera en menos de 90 días. Inscríbete en el waitlist → http:// ?twclid=2-5sq3lcw5ost6a2qke4cuht3yz,No queremos más venecos en Chile,0,0,0,1,56
,"Estamos creando el primer marketplace para micro-adquisiciones en LATAM. Compra y vende startups rápido, en menos de 90 días. Únete al waitlist → http:// ?twclid=2-5sq3lcw5ost6a2qke4cuht3yz",No queremos más venecos en Chile,0,0,0,1,56
,Compra y vende startups en la región LATAM con nuestro marketplace para micro-adquisiciones. Menos de 90 días para cerrar. Únete a la lista de espera → http:// ?twclid=2-5sq3lcw5ost6a2qke4cuht3yz,No queremos más venecos en Chile,0,0,0,1,56
,Vivo cerca y te digo que las competencias y carreras de moto pasan casi todos los fines de semana alrededor de la hora de almuerzo. Por Vespucio pasan millones a toda velocidad y puede ser un accidente grave. Súper irresponsable.,No queremos más venecos en Chile,0,0,0,1,56
,"Casi todos los fines de semana a la hora de almuerzo se ven carreras y competencias de motos por Vespucio, con mucha gente pasando rápido y causando peligro. Una situación muy irresponsable.",No queremos más venecos en Chile,0,0,0,1,56
,"Vivo por ahí cerca y las carreras de motos son frecuentes casi todos los fines de semana a la hora del almuerzo. Millones pasan por Vespucio a alta velocidad, lo que puede causar accidentes graves. Muy irresponsable.",No queremos más venecos en Chile,0,0,0,1,56
,"Por si acaso, las competencias y carreras de motos se dan casi todos los fines de semana cerca de Vespucio al mediodía. Pasa mucha gente a toda velocidad y es muy peligroso, podrían causar accidentes graves.",No queremos más venecos en Chile,0,0,0,1,56
,"Por suerte, a nadie le interesa lo que ustedes desean.",No queremos más venecos en Chile,0,0,0,1,56
,"Afortunadamente, nadie presta atención a lo que ustedes quieren.",No queremos más venecos en Chile,0,0,0,1,56
,Menos mal que lo que ustedes quieren no le importa a nadie.,No queremos más venecos en Chile,0,0,0,1,56
,"Nadie se preocupa por lo que ustedes quieren, y menos mal.",No queremos más venecos en Chile,0,0,0,1,56
,"Por si lo olvidas, en tu barrio quieren que voten…",No queremos más venecos en Chile,0,0,0,1,56
,"Por si se te pasó, en tu sector están pidiendo que voten…",No queremos más venecos en Chile,0,0,0,1,56
,"Por si no lo sabes, en tu zona quieren que participen en las votaciones…",No queremos más venecos en Chile,0,0,0,1,56
,"Por si se te olvidó, en tu vecindario quieren que la gente vote…",No queremos más venecos en Chile,0,0,0,1,56
,"Mafiosos en grupo son valientes. ¡Delincuentes de ! Váyanse a su país basura con sus costumbres cavernícolas. Chile, el mejor país de la región, está tomado por orcos. Somos distintos, decentes, trabajadores y tranquilos. Si les molesta, váyanse.",No queremos más venecos en Chile,0,0,1,0,56
,"Mafiosos en banda se creen valientes. ¡Delincuentes de ! Lárguense a su país lleno de basura con sus costumbres cavernícolas. Chile es el mejor país de la región, pero está tomado por orcos. Somos decentes, trabajadores y tranquilos. Si no les gusta, váyanse.",No queremos más venecos en Chile,0,0,1,0,56
,"Mafiosos en manada son valientes. ¡Delincuentes de ! Vuelvan a su país basura con sus costumbres cavernícolas. Chile es el mejor país de la región, tomado por orcos. Somos trabajadores, decentes y tranquilos. Si no les gusta, váyanse.",No queremos más venecos en Chile,0,0,1,0,56
,"Mafiosos en grupo actúan valientes. ¡Delincuentes de ! Regresen a su basura de país con sus costumbres cavernícolas. Chile, el mejor país de la región, está lleno de orcos. Somos distintos, trabajadores, decentes y tranquilos. Si les molesta, váyanse.",No queremos más venecos en Chile,0,0,1,0,56
,"Jajaja, amigo, son más chilenos que los porotos. Entiendo tu molestia por la migración ilegal, y la comparto, pero no responsabilicemos a todos los Venecos. Hay que ser autocríticos. Saludos.",No queremos más venecos en Chile,0,0,0,1,56
,"Jajaja, compa, son más chilenos que los porotos. Comprendo tu malestar con la migración ilegal, y lo comparto, pero no echemos la culpa a todos los Venecos. Hay que tener autocrítica. Saludos.",No queremos más venecos en Chile,0,0,0,1,56
,"Jajaja, amigo, hay más chilenos que los porotos. Entiendo el problema con la migración ilegal, y lo entiendo, pero no blameemos a todos los Venecos. Hay que tener autocrítica. Saludos.",No queremos más venecos en Chile,0,0,0,1,56
,"Jajaja, amigo, son más chilenos que los porotos. Entiendo tu preocupación por la migración ilegal, y la comparto, pero no culpes a todos los Venecos. Hay que tener autocrítica. Saludos.",No queremos más venecos en Chile,0,0,0,1,56
,"El que dice 'lo mató concha de tu madre' es chileno, se escuchan puros chilenos ahí y el informe de prensa dice que el que murió es chileno.",No queremos más venecos en Chile,0,0,0,1,56
,"Quien dice 'lo mató concha de tu madre' es chileno, se oyen puros chilenos en el video y la prensa reporta que el fallecido es chileno.",No queremos más venecos en Chile,0,0,0,1,56
,"El que habla y dice 'lo mató concha de tu madre' es chileno, se escuchan solo chilenos y el reporte de prensa confirma que el muerto es chileno.",No queremos más venecos en Chile,0,0,0,1,56
,"La persona que dice 'lo mató concha de tu madre' es chilena, en el audio solo se escuchan chilenos y el parte de prensa indica que el fallecido es chileno.",No queremos más venecos en Chile,0,0,0,1,56
,"Pero, todos eran chilenos, marihuanero suicida de mierda jajaja",No queremos más venecos en Chile,1,0,0,0,56
,"Pero, eran puros chilenos, marihuanero suicida de mierda jajajaja",No queremos más venecos en Chile,1,0,0,0,56
,"Pero, eran todos chilenos, maldito marihuanero suicida jajajaja",No queremos más venecos en Chile,1,0,0,0,56
,"Por aweonaos, si jugai con fuego te quemai, perkin",No queremos más venecos en Chile,1,0,0,0,56
,"Por aweonaos, si juegas con fuego te quemas, perkin",No queremos más venecos en Chile,1,0,0,0,56
,"Por tontos, si juegas con fuego te quemas, perkin",No queremos más venecos en Chile,1,0,0,0,56
,"Por ignorantes, si juegas con fuego te quemas, perkin",No queremos más venecos en Chile,1,0,0,0,56
,"En la tarde de la jornada inaugural de las Jornadas Científicas se presentaron exposiciones sobre enfermedades virales transmitidas por mosquitos, diagnóstico de laboratorio y transferencia tecnológica, además de enfermedades parasitarias emergentes y rol en trasplante",No queremos más venecos en Chile,0,0,0,1,56
,"Durante la inauguración de las Jornadas Científicas, hubo exposiciones sobre enfermedades virales transmitidas por mosquitos, diagnóstico de laboratorio, transferencia tecnológica, y enfermedades parasitarias emergentes con su rol en trasplantes",No queremos más venecos en Chile,0,0,0,1,56
,"En la inauguración de las Jornadas Científicas se abordaron temas de enfermedades virales por mosquitos, diagnóstico y transferencia tecnológica, además de enfermedades parasitarias emergentes y su rol en trasplantes",No queremos más venecos en Chile,0,0,0,1,56
,Esa basura antisocial ya está bien muerta,No queremos más venecos en Chile,1,0,0,0,56
,Bien muerto está ese parásito antisocial,No queremos más venecos en Chile,1,0,0,0,56
,Esa escoria antisocial ya murió,No queremos más venecos en Chile,1,0,0,0,56
,Está bien muerto ese antisocial basura,No queremos más venecos en Chile,1,0,0,0,56
,Bien muerto ese hdp,No queremos más venecos en Chile,1,0,0,0,56
,El hdp está bien muerto,No queremos más venecos en Chile,1,0,0,0,56
,Ese hdp ya está muerto,No queremos más venecos en Chile,1,0,0,0,56
,Está bien muerto el hdp,No queremos más venecos en Chile,1,0,0,0,56
,Por eso nunca votaré por la derecha!,No queremos más venecos en Chile,0,0,0,1,56
,Nunca votaré por la derecha por eso!,No queremos más venecos en Chile,0,0,0,1,56
,Jamás votaré por la derecha!,No queremos más venecos en Chile,0,0,0,1,56
,Esa es la razón para no votar por la derecha!,No queremos más venecos en Chile,0,0,0,1,56
,"Eran chilenos, no webeen, quedan como aweonaos",No queremos más venecos en Chile,0,0,0,1,56
,"Eran chilenos, no webeen, parecen unos aweonaos",No queremos más venecos en Chile,0,0,0,1,56
,"No webeen, eran chilenos y quedan como aweonaos",No queremos más venecos en Chile,0,0,0,1,56
,"Quedan como aweonaos, eran chilenos, no webeen",No queremos más venecos en Chile,0,0,0,1,56
,"Mientras sigan siendo tontos útiles y votando por la derecha nefasta, corrupta, ladrona, asesina y golpista...",No queremos más venecos en Chile,0,0,0,1,56
,"Que sigan siendo tontos útiles y le den su voto a la derecha nefasta, corrupta, ladrona, asesina y golpista...",No queremos más venecos en Chile,0,0,0,1,56
,"Mientras sigan siendo tontos útiles y apoyando a la derecha nefasta, corrupta, ladrona, asesina y golpista...",No queremos más venecos en Chile,0,0,0,1,56
,"Que sean tontos útiles y voten por la derecha nefasta, corrupta, ladrona, asesina y golpista...",No queremos más venecos en Chile,0,0,0,1,56
,Y quién será el que vote por la derecha,No queremos más venecos en Chile,0,0,0,1,56
,¿Y quién va a votar por la derecha?,No queremos más venecos en Chile,0,0,0,1,56
,¿Quién crees que votará por la derecha?,No queremos más venecos en Chile,0,0,0,1,56
,Y quién piensa votar por la derecha,No queremos más venecos en Chile,0,0,0,1,56
,"A todos los aweonaos perkines que dicen que era chileno y bombero: El bastardo maricón matón en moto está bien muerto por delincuente y traidor, andando apató en moto junto a otros maricones dando jugo en la calle. Bien muerto y se cagó 3 veces al morir.",No queremos más venecos en Chile,1,0,0,0,56
,"A todos los aweonaos perkines que defienden al chileno y bombero: ese bastardo maricón matón en moto está bien muerto por delincuente y traidor, andando apató en moto con otros maricones dando jugo en la calle. Bien muerto y se cagó 3 veces al morir.",No queremos más venecos en Chile,1,0,0,0,56
,"Para los aweonaos perkines que dicen que era chileno y bombero: el bastardo maricón matón en moto está bien muerto por delincuente y traidor, yendo apató con otros maricones dando jugo en la calle. Bien muerto y se cagó 3 veces al morir.",No queremos más venecos en Chile,1,0,0,0,56
,"A los aweonaos perkines que dicen que era chileno y bombero: ese bastardo maricón matón en moto está bien muerto, delincuente y traidor, andando apató con otros maricones dando jugo en la calle. Bien muerto y se cagó 3 veces al morir.",No queremos más venecos en Chile,1,0,0,0,56
,"ese grupo de motoristas siempre hace lo mismo, no es la primera vez, bloquean calles, no respetan las luces rojas, interrumpen el tránsito y otras cosas. Tarde o temprano iba a pasar algo así.",No queremos más venecos en Chile,0,0,0,1,56
,"ese grupo de motociclistas siempre hace lo mismo, no es la primera vez que bloquean calles, no respetan semáforos y obstruyen el tránsito. Tarde o temprano algo así iba a pasar.",No queremos más venecos en Chile,0,0,0,1,56
,"ese grupo de moteros siempre bloquea calles, no respeta las luces rojas, y causa interrupciones en el tránsito. No es la primera vez, tarde o temprano iba a pasar algo así.",No queremos más venecos en Chile,0,0,0,1,56
,"ese grupo de motoristas constantemente bloquea calles, no respeta los semáforos y causa problemas en el tránsito. No es la primera vez que sucede, tarde o temprano algo así iba a ocurrir.",No queremos más venecos en Chile,0,0,0,1,56
,Otro que está desinformado y no entiende la realidad.,No queremos más venecos en Chile,0,0,0,1,56
,Otro caso claro de desinformación sobre el tema.,No queremos más venecos en Chile,0,0,0,1,56
,Una persona más con información errónea y equivocada.,No queremos más venecos en Chile,0,0,0,1,56
,Otro usuario mal informado respecto a la situación actual.,No queremos más venecos en Chile,0,0,0,1,56
,"Hablando en serio, debe ser muy frustrante ver cómo roban tu país justo frente a ti. Pero ustedes solo lloran, deberían haberlos sacado a patadas desde el principio, entre todos echarles candela. Fueron muy pasivos y ahora ya es tarde, se adueñaron.",No queremos más venecos en Chile,1,0,0,0,56
,"En serio, es frustrante ver cómo roban en tu cara. Pero ustedes no hacen nada, solo lloran. Tenían que haberlos expulsado a la fuerza desde el comienzo, entre todos echarles candela. Fueron pasivos y ya es tarde, se adueñaron.",No queremos más venecos en Chile,1,0,0,0,56
,"Debe ser super frustrante ver cómo roban tu país delante tuyo. Pero no hacen nada, solo lloran. Tenían que sacarlos a la fuerza desde el inicio, entre todos echarles candela. Fueron pasivos y ahora ya es tarde, se apropiaron.",No queremos más venecos en Chile,1,0,0,0,56
,"Hablando claro, es frustrante ver cómo roban en frente a tus ojos. Pero solo lloran, deberían haberlos expulsado con fuerza desde un principio, entre todos echarles candela. Fueron pasivos y ahora es demasiado tarde, se adueñaron.",No queremos más venecos en Chile,1,0,0,0,56
,"Como decía mi abuelo, cada acción tiene su consecuencia. Yo habría actuado igual que ese funcionario o quizás peor.",No queremos más venecos en Chile,1,0,0,0,56
,Mi abuelo siempre decía que cada acción trae consecuencias. Yo habría hecho lo mismo que el funcionario o hasta algo peor.,No queremos más venecos en Chile,1,0,0,0,56
,"Como decía mi abuelo, toda acción tiene consecuencias. Yo habría reaccionado igual que el funcionario o quizá con más fuerza.",No queremos más venecos en Chile,1,0,0,0,56
,Mi abuelo decía que cada acto tiene consecuencias. Yo hubiera hecho lo mismo que ese funcionario o incluso peor.,No queremos más venecos en Chile,1,0,0,0,56
,A esos motociclistas hay que eliminarlos… ya basta de gente basura en Chile.,No queremos más venecos en Chile,1,0,0,0,56
,Esos motociclistas deberían desaparecer… ya es suficiente de gente basura en Chile.,No queremos más venecos en Chile,1,0,0,0,56
,Hay que sacar a esos motociclistas de la calle… ya basta de gente basura en Chile.,No queremos más venecos en Chile,1,0,0,0,56
,Esos motociclistas deberían ser expulsados… ya no se tolera más gente basura en Chile.,No queremos más venecos en Chile,1,0,0,0,56
,"Lo que tienes es un enamoramiento total. Se te nota en cada mentira y en el amor que les tienes a los venezolanos, sueñas con ellos.",No queremos más venecos en Chile,0,0,0,1,56
,"Se te nota un enamoramiento total. Las mentiras y el cariño que tienes hacia los venezolanos se te salen por las costuras, sueñas con ellos.",No queremos más venecos en Chile,0,0,0,1,56
,"Ya no puedes ocultar ese enamoramiento total. Las mentiras y el amor hacia los venezolanos se te escapan, sueñas con ellos.",No queremos más venecos en Chile,0,0,0,1,56
,"Tienes un enamoramiento total, se nota en cada mentira y en ese amor que le tienes a los venezolanos, sueñas con ellos.",No queremos más venecos en Chile,0,0,0,1,56
,"Me encanta, ojalá mueran todas esas maracas motoqueras que se creen con derecho a hostigar. BIEN MUERTOS ESTÁN.",No queremos más venecos en Chile,1,0,0,0,56
,"Amo esto, que desaparezcan todas esas maracas motoqueras que creen que pueden acosar cobardemente. BIEN MUERTOS ESTÁN.",No queremos más venecos en Chile,1,0,0,0,56
,"Me gusta, que se mueran todas esas maracas en moto que andan hostigando con cobardía. BIEN MUERTOS ESTÁN.",No queremos más venecos en Chile,1,0,0,0,56
,"Me encanta, ojalá desaparezcan esas maracas motoqueras que se creen que pueden acosar así. BIEN MUERTOS ESTÁN.",No queremos más venecos en Chile,1,0,0,0,56
,"Esos venezolanos de mierda deberían largarse de nuestro país, son una basura humana.",No queremos más venecos en Chile,0,0,1,0,56
,"Basura humana los venezolanos de mierda, que se vayan ya de Chile.",No queremos más venecos en Chile,0,0,1,0,56
,"Venezolanos de mierda, fuera de nuestro país, no los queremos aquí, son basura humana.",No queremos más venecos en Chile,0,0,1,0,56
,"Que se vayan esos venezolanos de mierda, son una basura humana que Chile no merece.",No queremos más venecos en Chile,0,0,1,0,56
,".Oye @canserbero73, un bombero chileno fue asesinado por un policía municipal. Gracias a los 'moto venecos' lograron capturarlo.",No queremos más venecos en Chile,0,0,0,1,56
,".Oye @canserbero73, un bombero chileno murió por un disparo de policía municipal. Los 'moto venecos' ayudaron a que lo atraparan.",No queremos más venecos en Chile,0,0,0,1,56
,".Oye @canserbero73, un bombero chileno fue asesinado por un policía municipal, y gracias a los 'moto venecos' lo capturaron.",No queremos más venecos en Chile,0,0,0,1,56
,".Oye @canserbero73, un bombero chileno fue disparado por un policía municipal. Los 'moto venecos' permitieron su captura.",No queremos más venecos en Chile,0,0,0,1,56
,DEBERÍAN TIRARLES BOLSAS DE ACEITE A ESOS SIN LICENCIA.,No queremos más venecos en Chile,1,0,0,0,56
,ES NECESARIO LANZARLES BOLSAS DE ACEITE A ESOS SIN LICENCIA.,No queremos más venecos en Chile,1,0,0,0,56
,HAY QUE ECHARLES BOLSAS DE ACEITE A ESOS SIN LICENCIA.,No queremos más venecos en Chile,1,0,0,0,56
,¿Celebran que mataron a un bombero chileno que estaba en una caravana con otros?,No queremos más venecos en Chile,0,0,0,1,56
,¿Están celebrando la muerte de un bombero chileno que participaba en una caravana?,No queremos más venecos en Chile,0,0,0,1,56
,¿De verdad celebran que mataron a un bombero chileno en una caravana con otras personas?,No queremos más venecos en Chile,0,0,0,1,56
,¿Se alegran porque mataron a un bombero chileno que iba en una caravana?,No queremos más venecos en Chile,0,0,0,1,56
,"Los fachos piensan que todos los motoristas en Chile son extranjeros. Weon, matate.",No queremos más venecos en Chile,1,0,0,0,56
,"Los fachos creen que solo los extranjeros andan en moto en Chile. Weon, matate.",No queremos más venecos en Chile,1,0,0,0,56
,"Los fachos están convencidos que los motoristas en Chile son solo extranjeros. Weon, matate.",No queremos más venecos en Chile,1,0,0,0,56
,"Los fachos piensan que en Chile los motoristas son únicamente extranjeros. Weon, matate.",No queremos más venecos en Chile,1,0,0,0,56
,¿Tan difícil es dispararles a esos revoltosos de motos? Harían un favor desapareciendo un poco.,No queremos más venecos en Chile,1,0,0,0,56
,Sería un favor si dispararan a esos revoltosos de motos y desaparecieran un poco.,No queremos más venecos en Chile,1,0,0,0,56
,"Disparar a esos revoltosos de motos no es tan difícil, harían un favor desapareciendo algo.",No queremos más venecos en Chile,1,0,0,0,56
,¿No es fácil dispararles a esos revoltosos en moto? Harían un favor desapareciendo un poco.,No queremos más venecos en Chile,1,0,0,0,56
,Es hora de salir a matar venekos en las calles.,No queremos más venecos en Chile,1,0,0,0,56
,Momento de salir a las calles a eliminar venekos.,No queremos más venecos en Chile,1,0,0,0,56
,Ya es hora de salir a matar venekos en la calle.,No queremos más venecos en Chile,1,0,0,0,56
,Hora de ir a las calles a matar venekos.,No queremos más venecos en Chile,1,0,0,0,56
,No eran venezolanos... infórmate mejor.,No queremos más venecos en Chile,0,0,0,1,56
,"No eran venezolanos, deberías informarte.",No queremos más venecos en Chile,0,0,0,1,56
,"Infórmate, no eran venezolanos.",No queremos más venecos en Chile,0,0,0,1,56
,"No eran venezolanos, infórmate antes de hablar.",No queremos más venecos en Chile,0,0,0,1,56
,Una basura menos,No queremos más venecos en Chile,1,0,0,0,56
,Un parásito menos,No queremos más venecos en Chile,1,0,0,0,56
,Una escoria menos,No queremos más venecos en Chile,1,0,0,0,56
,Una plaga menos,No queremos más venecos en Chile,1,0,0,0,56
,"Van por la legalización de la pedofilia, ese ser despreciable debe desaparecer. Orden cumplida.",SinTweetPadre,0,1,0,0,
,"Quieren legalizar la pedofilia, esa basura humana debe ser eliminada. Ya es hora.",SinTweetPadre,0,1,0,0,
,"La legalización de la pedofilia está en marcha, ese ser execrable debe ser borrado de la sociedad.",SinTweetPadre,0,1,0,0,
,"Buscan legalizar la pedofilia, ese ser maligno debe extinguirse ya. Es una orden.",SinTweetPadre,0,1,0,0,
,"Sos un pedófilo y deberías estar preso, hijo de puta violador.", SinTweetPadre,0,1,0,0,X
,"Eres un pedófilo, maldito violador, preso te tendrían que poner.", SinTweetPadre,0,1,0,0,X
,"Pedófilo asqueroso, mereces estar tras las rejas, hijo de puta.", SinTweetPadre,0,1,0,0,X
,"Deberías estar preso por pedófilo, violador hijo de puta.", SinTweetPadre,0,1,0,0,X
,La misma sarta de estupideces de los cursitos de sexo.... no son obligatorios.... El olor a caca gay debe ser insoportable....,SinTweetPadre,0,1,0,0,X
,Siempre la misma cantaleta de los cursitos de sexo... no son obligatorios... El olor a caca gay es algo especial....,SinTweetPadre,0,1,0,0,X
,Esa charla ridícula de los cursitos de sexo... no son obligatorios... Y ese olor a caca gay debe ser desagradable...,SinTweetPadre,0,1,0,0,X
,La misma basura de los cursitos de sexo... no son obligatorios... El olor a caca gay tiene que ser horrible...,SinTweetPadre,0,1,0,0,X
,"El verdadero homosexual nace con esa ""imperfección"" y suelen ser discretos. La perversión sexual es ilimitada y descontrolada, por eso debe tener límites; pues afecta el normal desenvolvimiento social. Dinero y algunos políticos lo fomentan. No es normal.","Uno de los comentarios criticando a los que estamos en contra de los actos homosexuales es el siguiente: ""¿Qué les molesta que dos personas se amen? Vivan y dejen vivir"". Nadie dice que dos personas homosexuales no puedan ser libres para tener sexo y juntarse. Nadie los impide. Pero no nos pidan aprobar esa unión. Los LGBT quieren imponernos que su estilo de vida está bien. Ustedes pueden amarse, nosotros podemos decir que está mal. Además, no todo amor es bueno. Si un adulto de 45 años quiere acostarse con un niño de 5, eso es pedofilia, y ese amor no es bueno. Si un adulto quiere acostarse con un animal, eso es bestialismo. De igual forma, el amor entre homosexuales no es pleno: a) No tienen órganos complementarios, por eso es un amor estéril. b) El acto sexual se basa solo en el placer, usando al otro como objeto. c) Hay más divorcios y promiscuidad en parejas homosexuales que heterosexuales. Así que, aunque puedan amarse, tenemos derecho a estar en desacuerdo. No obligamos a nadie, pero tampoco nos obliguen a aceptar su ideología. Bendiciones para todos.",0,1,0,0,X
,"Los homosexuales verdaderos nacen con una ""imperfección"" y tienden a ser discretos. La perversión sexual es ilimitada y descontrolada, por eso se deben poner límites; pues afecta la sociedad. Dinero y algunos políticos lo proliferan. No es natural.","Una respuesta a quienes defienden los actos homosexuales es: ""¿Qué importa que dos personas se amen? Vivan y dejen vivir"". Nadie dice que no puedan tener sexo o juntarse. Pero no nos pidan que aprobemos esa unión. Los LGBT quieren imponer que su estilo de vida está bien. Ustedes pueden amarse, nosotros podemos decir que está mal. No todo amor es bueno. Por ejemplo, la pedofilia y el bestialismo no son buenos. El amor homosexual no es pleno porque: a) No hay órganos complementarios, es estéril. b) El sexo solo busca placer, usando al otro como objeto. c) Más divorcios y promiscuidad en parejas homosexuales. Por eso, aunque puedan amarse, tenemos derecho a discrepar. No forzamos a nadie, pero no nos obliguen a aceptar su ideología. Bendiciones.",0,1,0,0,X
,"Homosexual verdadero nace con esa ""imperfección"" y suelen ser discretos. La perversión sexual es ilimitada y descontrolada, y debe tener límites; afecta la sociedad. Políticos y dinero lo fomentan. No es normal.","Un comentario contra quienes defienden actos homosexuales dice: ""¿Qué molesta que dos personas se amen? Vivan y dejen vivir"". Nadie impide que tengan sexo o se junten. Pero no pidan que aprobemos la unión. Los LGBT quieren imponer que su vida está bien. Ustedes pueden amarse, nosotros podemos decir que está mal. No todo amor es bueno. Por ejemplo, la pedofilia y el bestialismo no son buenos. El amor homosexual no es pleno porque: a) No hay órganos complementarios, es estéril. b) El sexo busca solo placer, usando al otro como objeto. c) Más divorcios y promiscuidad. Por eso, aunque puedan amarse, tenemos derecho a discrepar. No forzamos, pero no nos obliguen a aceptar su ideología. Bendiciones.",0,1,0,0,X
,"Verdadero homosexual nace con ""imperfección"" y tienden a ser discretos. La perversión sexual es ilimitada y descontrolada, por eso debe tener límites; afecta la sociedad. Políticos y dinero lo fomentan. No es normal.","Respuesta a quienes defienden actos homosexuales: ""¿Qué importa que dos personas se amen? Vivan y dejen vivir"". Nadie impide sexo o unión. Pero no pidan aprobar unión. Los LGBT quieren imponer que su estilo está bien. Ustedes amense, nosotros podemos decir que está mal. No todo amor es bueno. Por ejemplo, la pedofilia y el bestialismo no son buenos. El amor homosexual no es pleno porque: a) No hay órganos complementarios, es estéril. b) Sexo solo busca placer, usando al otro como objeto. c) Más divorcios y promiscuidad. Por eso, tenemos derecho a discrepar. No forzamos, no nos obliguen a aceptar ideología. Bendiciones.",0,1,0,0,X
