(3, 5e-05, 8, 0.15, 0.0075): {'perdidaEvaluacion': 0.036332936491817236, 'f1Macro': 0.9829212633904563, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9819697994140185, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.027183501912555492}
(4, 5e-05, 32, 0.15, 0.015): {'perdidaEvaluacion': 0.031382379680871965, 'f1Macro': 0.9875044947860482, 'f1Micro': 0.987012987012987, 'promedioPrecision': 0.9843304843304844, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9722222222222222, 'precision': 0.9722222222222222, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9902912621359223, 'precision': 0.9807692307692307, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.017464005480712606}
(4, 5e-05, 32, 0.3, 0.0075): {'perdidaEvaluacion': 0.0418089646846056, 'f1Macro': 0.9827086105462245, 'f1Micro': 0.9824561403508771, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9723000311235604, 'metricasClases': {'Violencia': {'f1': 0.9818181818181818, 'precision': 1.0, 'recall': 0.9642857142857143}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.023678812161383647}
(4, 5e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.04178987126797438, 'f1Macro': 0.9772749637332674, 'f1Micro': 0.9783549783549783, 'promedioPrecision': 0.9712418300653595, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9655172413793104, 'precision': 0.9333333333333333, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.019562439527362585}
(4, 6e-05, 8, 0.15, 0.0075): {'perdidaEvaluacion': 0.023417745729124074, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.012105340555503193}
(4, 6e-05, 8, 0.15, 0.015): {'perdidaEvaluacion': 0.04745676176083323, 'f1Macro': 0.976592631998936, 'f1Micro': 0.9741379310344828, 'promedioPrecision': 0.9691614691614693, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.958904109589041, 'precision': 0.9459459459459459, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.012263096078202515}
(4, 6e-05, 8, 0.3, 0.0075): {'perdidaEvaluacion': 0.03356350175301103, 'f1Macro': 0.9795358203945651, 'f1Micro': 0.9781659388646288, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9723000311235604, 'metricasClases': {'Violencia': {'f1': 0.9818181818181818, 'precision': 1.0, 'recall': 0.9642857142857143}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.01501864563271151}
(4, 6e-05, 8, 0.3, 0.015): {'perdidaEvaluacion': 0.03388268262834141, 'f1Macro': 0.979933401579065, 'f1Micro': 0.9785407725321889, 'promedioPrecision': 0.9699872286079184, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9714285714285714, 'precision': 0.9444444444444444, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.01628089138395728}
(4, 6e-05, 16, 0.15, 0.0075): {'perdidaEvaluacion': 0.021528075402602553, 'f1Macro': 0.986220965148182, 'f1Micro': 0.987012987012987, 'promedioPrecision': 0.9820954907161804, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9902912621359223, 'precision': 0.9807692307692307, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.013607919872905392}
(4, 6e-05, 16, 0.15, 0.015): {'perdidaEvaluacion': 0.04215798159129917, 'f1Macro': 0.9797484732387969, 'f1Micro': 0.9783549783549783, 'promedioPrecision': 0.975685234305924, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.012286587215707715}
(4, 6e-05, 16, 0.3, 0.0075): {'perdidaEvaluacion': 0.03268108000047505, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.012653833268158346}
(4, 6e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.04835248440504074, 'f1Macro': 0.9766366982823618, 'f1Micro': 0.9741379310344828, 'promedioPrecision': 0.969637822598135, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9615384615384616, 'precision': 0.9433962264150944, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.015232792278135796}
(4, 6e-05, 32, 0.15, 0.0075): {'perdidaEvaluacion': 0.034293740056455135, 'f1Macro': 0.9772749637332674, 'f1Micro': 0.9783549783549783, 'promedioPrecision': 0.9712418300653595, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9655172413793104, 'precision': 0.9333333333333333, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.018282871323800277}
(4, 6e-05, 32, 0.15, 0.015): {'perdidaEvaluacion': 0.030456686951220037, 'f1Macro': 0.9874404107077375, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9907407407407408, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9722222222222222, 'precision': 0.9722222222222222, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9900990099009901, 'precision': 1.0, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.017740907354487315}
(4, 6e-05, 32, 0.3, 0.0075): {'perdidaEvaluacion': 0.03415238857269287, 'f1Macro': 0.9768644547020687, 'f1Micro': 0.9781659388646288, 'promedioPrecision': 0.9815592903828199, 'promedioRecall': 0.9723000311235604, 'metricasClases': {'Violencia': {'f1': 0.9642857142857143, 'precision': 0.9642857142857143, 'recall': 0.9642857142857143}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.01788028830751067}
(4, 6e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.03254297338426113, 'f1Macro': 0.9830469546926182, 'f1Micro': 0.9827586206896551, 'promedioPrecision': 0.9759271307742355, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9807692307692307, 'precision': 0.9622641509433962, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.019040668627158516}
(4, 7e-05, 8, 0.15, 0.0075): {'perdidaEvaluacion': 0.03371053001549291, 'f1Macro': 0.985404174220239, 'f1Micro': 0.9824561403508771, 'promedioPrecision': 0.9933333333333333, 'promedioRecall': 0.9776688453159043, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9702970297029703, 'precision': 0.98, 'recall': 0.9607843137254902}}, 'perdidaEntrenamiento': 0.014791656514180757}
(4, 7e-05, 8, 0.15, 0.015): {'perdidaEvaluacion': 0.04062554151996186, 'f1Macro': 0.9724459898902089, 'f1Micro': 0.9739130434782609, 'promedioPrecision': 0.9712418300653595, 'promedioRecall': 0.9749455337690631, 'metricasClases': {'Violencia': {'f1': 0.9655172413793104, 'precision': 0.9333333333333333, 'recall': 1.0}, 'Homofobia': {'f1': 0.9714285714285714, 'precision': 1.0, 'recall': 0.9444444444444444}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.012433027821700589}
(4, 7e-05, 8, 0.3, 0.0075): {'perdidaEvaluacion': 0.049739057002098935, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.018799775989217855}
(4, 7e-05, 8, 0.3, 0.015): {'perdidaEvaluacion': 0.03728618384584, 'f1Macro': 0.9829212633904563, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9819697994140185, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.017346424606732608}
(4, 7e-05, 16, 0.15, 0.0075): {'perdidaEvaluacion': 0.026287768874317406, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.01245554868851703}
(4, 7e-05, 16, 0.15, 0.015): {'perdidaEvaluacion': 0.03914845895487815, 'f1Macro': 0.9797484732387969, 'f1Micro': 0.9783549783549783, 'promedioPrecision': 0.975685234305924, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.010549936402752343}
(4, 7e-05, 16, 0.3, 0.0075): {'perdidaEvaluacion': 0.021757475892081858, 'f1Macro': 0.9894572111028745, 'f1Micro': 0.991304347826087, 'promedioPrecision': 0.9885057471264368, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.014030668173964873}
(4, 7e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.026720936037600042, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.016309289300658433}
(4, 7e-05, 32, 0.15, 0.0075): {'perdidaEvaluacion': 0.04841417483985424, 'f1Macro': 0.9795358203945651, 'f1Micro': 0.9781659388646288, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9723000311235604, 'metricasClases': {'Violencia': {'f1': 0.9818181818181818, 'precision': 1.0, 'recall': 0.9642857142857143}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.016819003378115004}
(4, 7e-05, 32, 0.15, 0.015): {'perdidaEvaluacion': 0.035520802810788156, 'f1Macro': 0.977920227920228, 'f1Micro': 0.9741379310344828, 'promedioPrecision': 0.9718728162124389, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9722222222222222, 'precision': 0.9722222222222222, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9615384615384616, 'precision': 0.9433962264150944, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.016565529186101186}
(4, 7e-05, 32, 0.3, 0.0075): {'perdidaEvaluacion': 0.03753261715173721, 'f1Macro': 0.9718200640644578, 'f1Micro': 0.9741379310344828, 'promedioPrecision': 0.9612059877714527, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9491525423728814, 'precision': 0.9032258064516129, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.01605083134823612}
(4, 7e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.03958407789468765, 'f1Macro': 0.9768644547020687, 'f1Micro': 0.9781659388646288, 'promedioPrecision': 0.9815592903828199, 'promedioRecall': 0.9723000311235604, 'metricasClases': {'Violencia': {'f1': 0.9642857142857143, 'precision': 0.9642857142857143, 'recall': 0.9642857142857143}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.022035820812489542}
(6, 5e-05, 8, 0.15, 0.0075): {'perdidaEvaluacion': 0.03886860621921522, 'f1Macro': 0.9829212633904563, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9819697994140185, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.004457375129074437}
(6, 5e-05, 8, 0.15, 0.015): {'perdidaEvaluacion': 0.02699272364598552, 'f1Macro': 0.9829212633904563, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9819697994140185, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.0032948241385898414}
(6, 5e-05, 8, 0.3, 0.0075): {'perdidaEvaluacion': 0.027821962078298002, 'f1Macro': 0.986220965148182, 'f1Micro': 0.987012987012987, 'promedioPrecision': 0.9820954907161804, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9902912621359223, 'precision': 0.9807692307692307, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.004792449956683746}
(6, 5e-05, 8, 0.3, 0.015): {'perdidaEvaluacion': 0.03794504457619041, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.004119852279958527}
(6, 5e-05, 16, 0.15, 0.0075): {'perdidaEvaluacion': 0.021386760682798923, 'f1Macro': 0.9920048342862455, 'f1Micro': 0.9912280701754386, 'promedioPrecision': 1.0, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9900990099009901, 'precision': 1.0, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.004670579100502618}
(6, 5e-05, 16, 0.15, 0.015): {'perdidaEvaluacion': 0.03800745455082506, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.005031183788708719}
(6, 5e-05, 16, 0.3, 0.0075): {'perdidaEvaluacion': 0.026233146572485565, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.005718295149824237}
(6, 5e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.039650164218619464, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.005713929094752645}
(6, 5e-05, 32, 0.15, 0.0075): {'perdidaEvaluacion': 0.02898760447278619, 'f1Macro': 0.9888949079089925, 'f1Micro': 0.987012987012987, 'promedioPrecision': 0.9874213836477987, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9807692307692307, 'precision': 0.9622641509433962, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.007067541791392224}
(6, 5e-05, 32, 0.15, 0.015): {'perdidaEvaluacion': 0.028501124866306782, 'f1Macro': 0.9829212633904563, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9819697994140185, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.007356856140263733}
(6, 5e-05, 32, 0.3, 0.0075): {'perdidaEvaluacion': 0.01989323915913701, 'f1Macro': 0.9920689183645562, 'f1Micro': 0.991304347826087, 'promedioPrecision': 0.9935897435897436, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9902912621359223, 'precision': 0.9807692307692307, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.00767923939958333}
(6, 5e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.016539864614605902, 'f1Macro': 0.9953051643192489, 'f1Micro': 0.9956331877729258, 'promedioPrecision': 1.0, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.007715266109222458}
(6, 6e-05, 8, 0.15, 0.0075): {'perdidaEvaluacion': 0.03153216197326975, 'f1Macro': 0.9797484732387969, 'f1Micro': 0.9783549783549783, 'promedioPrecision': 0.975685234305924, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.0036083613260300363}
(6, 6e-05, 8, 0.15, 0.015): {'perdidaEvaluacion': 0.030282597958208306, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.004133486667132206}
(6, 6e-05, 8, 0.3, 0.0075): {'perdidaEvaluacion': 0.03425624948852744, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.004438770552067479}
(6, 6e-05, 8, 0.3, 0.015): {'perdidaEvaluacion': 0.03524867789574752, 'f1Macro': 0.9874404107077375, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9907407407407408, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9722222222222222, 'precision': 0.9722222222222222, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9900990099009901, 'precision': 1.0, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.005131368600462834}
(6, 6e-05, 16, 0.15, 0.0075): {'perdidaEvaluacion': 0.022681059804745017, 'f1Macro': 0.9875044947860482, 'f1Micro': 0.987012987012987, 'promedioPrecision': 0.9843304843304844, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9722222222222222, 'precision': 0.9722222222222222, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9902912621359223, 'precision': 0.9807692307692307, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.004365163244885871}
(6, 6e-05, 16, 0.15, 0.015): {'perdidaEvaluacion': 0.027099612657912074, 'f1Macro': 0.9829212633904563, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9819697994140185, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.0041615575518592655}
