(3, 2e-05, 32, 0.2, 0.005): {'perdidaEvaluacion': 0.5179980397224426, 'f1Macro': 0.19393939393939394, 'f1Micro': 0.26666666666666666, 'promedioPrecision': 0.6666666666666666, 'promedioRecall': 0.11666666666666665, 'metricasClases': {'Violencia': {'f1': 0.18181818181818182, 'precision': 1.0, 'recall': 0.1}, 'Homofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Xenofobia': {'f1': 0.4, 'precision': 1.0, 'recall': 0.25}}, 'perdidaEntrenamiento': 0.49377409571951086}
(3, 3.5e-05, 16, 0.3, 0.005): {'perdidaEvaluacion': 0.33803580204645794, 'f1Macro': 0.7023486901535682, 'f1Micro': 0.7341772151898734, 'promedioPrecision': 0.6957671957671957, 'promedioRecall': 0.7092592592592593, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.5, 'recall': 0.5}, 'Homofobia': {'f1': 0.7777777777777778, 'precision': 0.7777777777777778, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.19909400306642056}
(3, 3.5e-05, 16, 0.3, 0.01): {'perdidaEvaluacion': 0.332985520362854, 'f1Macro': 0.6549707602339181, 'f1Micro': 0.7323943661971831, 'promedioPrecision': 0.77046783625731, 'promedioRecall': 0.5944444444444444, 'metricasClases': {'Violencia': {'f1': 0.631578947368421, 'precision': 0.6666666666666666, 'recall': 0.6}, 'Homofobia': {'f1': 0.46153846153846156, 'precision': 0.75, 'recall': 0.3333333333333333}, 'Xenofobia': {'f1': 0.8717948717948718, 'precision': 0.8947368421052632, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.2507671991532499}
(3, 3.5e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.3666856686274211, 'f1Macro': 0.7328042328042329, 'f1Micro': 0.75, 'promedioPrecision': 0.7205387205387206, 'promedioRecall': 0.7462962962962963, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.5, 'recall': 0.5}, 'Homofobia': {'f1': 0.8888888888888888, 'precision': 0.8888888888888888, 'recall': 0.8888888888888888}, 'Xenofobia': {'f1': 0.8095238095238095, 'precision': 0.7727272727272727, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.2642247226427902}
(3, 3.5e-05, 32, 0.1, 0.005): {'perdidaEvaluacion': 0.39237841963768005, 'f1Macro': 0.658546246781541, 'f1Micro': 0.6764705882352942, 'promedioPrecision': 0.7574277574277574, 'promedioRecall': 0.5925925925925926, 'metricasClases': {'Violencia': {'f1': 0.47058823529411764, 'precision': 0.5714285714285714, 'recall': 0.4}, 'Homofobia': {'f1': 0.7777777777777778, 'precision': 0.7777777777777778, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.7272727272727273, 'precision': 0.9230769230769231, 'recall': 0.6}}, 'perdidaEntrenamiento': 0.3700293857942928}
(3, 3.5e-05, 32, 0.1, 0.01): {'perdidaEvaluacion': 0.39797423779964447, 'f1Macro': 0.6101395513160219, 'f1Micro': 0.6666666666666666, 'promedioPrecision': 0.7147525676937442, 'promedioRecall': 0.5351851851851852, 'metricasClases': {'Violencia': {'f1': 0.35294117647058826, 'precision': 0.42857142857142855, 'recall': 0.3}, 'Homofobia': {'f1': 0.6666666666666666, 'precision': 0.8333333333333334, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.8108108108108109, 'precision': 0.8823529411764706, 'recall': 0.75}}, 'perdidaEntrenamiento': 0.3855103701353073}
(3, 3.5e-05, 32, 0.1, 0.015): {'perdidaEvaluacion': 0.37704332172870636, 'f1Macro': 0.6385836385836385, 'f1Micro': 0.7058823529411765, 'promedioPrecision': 0.8084795321637427, 'promedioRecall': 0.5518518518518519, 'metricasClases': {'Violencia': {'f1': 0.42857142857142855, 'precision': 0.75, 'recall': 0.3}, 'Homofobia': {'f1': 0.6666666666666666, 'precision': 0.8333333333333334, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.366595983505249}
(3, 3.5e-05, 32, 0.2, 0.005): {'perdidaEvaluacion': 0.40938499569892883, 'f1Macro': 0.5253561253561253, 'f1Micro': 0.6567164179104478, 'promedioPrecision': 0.8223684210526315, 'promedioRecall': 0.4703703703703704, 'metricasClases': {'Violencia': {'f1': 0.5555555555555556, 'precision': 0.625, 'recall': 0.5}, 'Homofobia': {'f1': 0.2, 'precision': 1.0, 'recall': 0.1111111111111111}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.3647658174688166}
(3, 3.5e-05, 32, 0.2, 0.01): {'perdidaEvaluacion': 0.36763162910938263, 'f1Macro': 0.637844611528822, 'f1Micro': 0.7058823529411765, 'promedioPrecision': 0.7851851851851852, 'promedioRecall': 0.5481481481481482, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.6666666666666666, 'recall': 0.4}, 'Homofobia': {'f1': 0.5714285714285714, 'precision': 0.8, 'recall': 0.4444444444444444}, 'Xenofobia': {'f1': 0.8421052631578947, 'precision': 0.8888888888888888, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.3329446464776993}
(3, 3.5e-05, 32, 0.2, 0.015): {'perdidaEvaluacion': 0.39775800704956055, 'f1Macro': 0.55420054200542, 'f1Micro': 0.6666666666666666, 'promedioPrecision': 0.7142857142857143, 'promedioRecall': 0.49074074074074076, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.6666666666666666, 'recall': 0.4}, 'Homofobia': {'f1': 0.3333333333333333, 'precision': 0.6666666666666666, 'recall': 0.2222222222222222}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.3755984658544714}
(3, 3.5e-05, 32, 0.3, 0.005): {'perdidaEvaluacion': 0.39598746597766876, 'f1Macro': 0.5347953216374268, 'f1Micro': 0.647887323943662, 'promedioPrecision': 0.6537037037037038, 'promedioRecall': 0.49074074074074076, 'metricasClases': {'Violencia': {'f1': 0.42105263157894735, 'precision': 0.4444444444444444, 'recall': 0.4}, 'Homofobia': {'f1': 0.3333333333333333, 'precision': 0.6666666666666666, 'recall': 0.2222222222222222}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.3673481304537166}
(3, 3.5e-05, 32, 0.3, 0.01): {'perdidaEvaluacion': 0.39623770117759705, 'f1Macro': 0.46202882483370294, 'f1Micro': 0.6176470588235294, 'promedioPrecision': 0.6031746031746031, 'promedioRecall': 0.42037037037037034, 'metricasClases': {'Violencia': {'f1': 0.375, 'precision': 0.5, 'recall': 0.3}, 'Homofobia': {'f1': 0.18181818181818182, 'precision': 0.5, 'recall': 0.1111111111111111}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.3874868005514145}
(3, 3.5e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.3831346333026886, 'f1Macro': 0.6335282651072125, 'f1Micro': 0.676056338028169, 'promedioPrecision': 0.7222222222222223, 'promedioRecall': 0.5685185185185185, 'metricasClases': {'Violencia': {'f1': 0.4444444444444444, 'precision': 0.5, 'recall': 0.4}, 'Homofobia': {'f1': 0.6666666666666666, 'precision': 0.8333333333333334, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.7894736842105263, 'precision': 0.8333333333333334, 'recall': 0.75}}, 'perdidaEntrenamiento': 0.3619002117352052}
(3, 5e-05, 8, 0.1, 0.005): {'perdidaEvaluacion': 0.6141145626703898, 'f1Macro': 0.0, 'f1Micro': 0.0, 'promedioPrecision': 0.0, 'promedioRecall': 0.0, 'metricasClases': {'Violencia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Homofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Xenofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}}, 'perdidaEntrenamiento': 0.5716674236411398}
(3, 5e-05, 8, 0.1, 0.01): {'perdidaEvaluacion': 0.3169156536459923, 'f1Macro': 0.8192028985507246, 'f1Micro': 0.810126582278481, 'promedioPrecision': 0.8307692307692308, 'promedioRecall': 0.825925925925926, 'metricasClases': {'Violencia': {'f1': 0.782608695652174, 'precision': 0.6923076923076923, 'recall': 0.9}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.12745877363803712}
(3, 5e-05, 8, 0.1, 0.015): {'perdidaEvaluacion': 0.36410340045889217, 'f1Macro': 0.7895021645021645, 'f1Micro': 0.8, 'promedioPrecision': 0.8005050505050506, 'promedioRecall': 0.7925925925925926, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.12312143439935012}
(3, 5e-05, 8, 0.2, 0.005): {'perdidaEvaluacion': 0.3442384600639343, 'f1Macro': 0.7528985507246376, 'f1Micro': 0.7692307692307693, 'promedioPrecision': 0.7961538461538461, 'promedioRecall': 0.7388888888888889, 'metricasClases': {'Violencia': {'f1': 0.6086956521739131, 'precision': 0.5384615384615384, 'recall': 0.7}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.13433623174205422}
(3, 5e-05, 8, 0.2, 0.01): {'perdidaEvaluacion': 0.3550483336051305, 'f1Macro': 0.746031746031746, 'f1Micro': 0.7792207792207793, 'promedioPrecision': 0.8181818181818182, 'promedioRecall': 0.7185185185185184, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.7142857142857143, 'precision': 1.0, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.13031118113378232}
(3, 5e-05, 8, 0.2, 0.015): {'perdidaEvaluacion': 0.34417790174484253, 'f1Macro': 0.7266392144440924, 'f1Micro': 0.7532467532467533, 'promedioPrecision': 0.7976190476190478, 'promedioRecall': 0.7018518518518518, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.7142857142857143, 'precision': 1.0, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.1512165445072407}
(3, 5e-05, 8, 0.3, 0.005): {'perdidaEvaluacion': 0.34350233276685077, 'f1Macro': 0.7277777777777777, 'f1Micro': 0.7631578947368421, 'promedioPrecision': 0.7732323232323233, 'promedioRecall': 0.7018518518518518, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.6666666666666666, 'precision': 0.8333333333333334, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.14588722404600543}
(3, 5e-05, 8, 0.3, 0.01): {'perdidaEvaluacion': 0.3419627621769905, 'f1Macro': 0.713980463980464, 'f1Micro': 0.7368421052631579, 'promedioPrecision': 0.7482342219184325, 'promedioRecall': 0.6888888888888888, 'metricasClases': {'Violencia': {'f1': 0.5714285714285714, 'precision': 0.5454545454545454, 'recall': 0.6}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.16402979618446392}
(3, 5e-05, 8, 0.3, 0.015): {'perdidaEvaluacion': 0.3523443788290024, 'f1Macro': 0.7430894308943089, 'f1Micro': 0.7631578947368421, 'promedioPrecision': 0.8031746031746033, 'promedioRecall': 0.7055555555555556, 'metricasClases': {'Violencia': {'f1': 0.6, 'precision': 0.6, 'recall': 0.6}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.13644659567878328}
(3, 5e-05, 16, 0.1, 0.005): {'perdidaEvaluacion': 0.32591522733370465, 'f1Macro': 0.7486772486772487, 'f1Micro': 0.775, 'promedioPrecision': 0.7356902356902357, 'promedioRecall': 0.762962962962963, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.5, 'recall': 0.5}, 'Homofobia': {'f1': 0.8888888888888888, 'precision': 0.8888888888888888, 'recall': 0.8888888888888888}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.23306406797333198}
(3, 5e-05, 16, 0.1, 0.01): {'perdidaEvaluacion': 0.3159845471382141, 'f1Macro': 0.75, 'f1Micro': 0.7733333333333333, 'promedioPrecision': 0.8166666666666668, 'promedioRecall': 0.7055555555555556, 'metricasClases': {'Violencia': {'f1': 0.6, 'precision': 0.6, 'recall': 0.6}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.1951321563260122}
(3, 5e-05, 16, 0.1, 0.015): {'perdidaEvaluacion': 0.3235643406709035, 'f1Macro': 0.7698412698412698, 'f1Micro': 0.7792207792207793, 'promedioPrecision': 0.8242424242424242, 'promedioRecall': 0.7388888888888889, 'metricasClases': {'Violencia': {'f1': 0.7, 'precision': 0.7, 'recall': 0.7}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8095238095238095, 'precision': 0.7727272727272727, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.14775418185374953}
(3, 5e-05, 16, 0.2, 0.005): {'perdidaEvaluacion': 0.3153451879819234, 'f1Macro': 0.8049008221174648, 'f1Micro': 0.810126582278481, 'promedioPrecision': 0.8039321789321789, 'promedioRecall': 0.8092592592592593, 'metricasClases': {'Violencia': {'f1': 0.7619047619047619, 'precision': 0.7272727272727273, 'recall': 0.8}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.1881502539935437}
(3, 5e-05, 16, 0.2, 0.01): {'perdidaEvaluacion': 0.32237430413564044, 'f1Macro': 0.7520467836257311, 'f1Micro': 0.7567567567567568, 'promedioPrecision': 0.8232323232323232, 'promedioRecall': 0.7055555555555556, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.7894736842105263, 'precision': 0.8333333333333334, 'recall': 0.75}}, 'perdidaEntrenamiento': 0.21011955172500826}
(3, 5e-05, 16, 0.2, 0.015): {'perdidaEvaluacion': 0.318357119957606, 'f1Macro': 0.7059912854030501, 'f1Micro': 0.7466666666666667, 'promedioPrecision': 0.7416666666666667, 'promedioRecall': 0.6759259259259259, 'metricasClases': {'Violencia': {'f1': 0.4444444444444444, 'precision': 0.5, 'recall': 0.4}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.21691719578071075}
(3, 5e-05, 16, 0.3, 0.005): {'perdidaEvaluacion': 0.32004931569099426, 'f1Macro': 0.7483193277310924, 'f1Micro': 0.7692307692307693, 'promedioPrecision': 0.7568181818181818, 'promedioRecall': 0.7425925925925926, 'metricasClases': {'Violencia': {'f1': 0.5714285714285714, 'precision': 0.5454545454545454, 'recall': 0.6}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.2160930482839996}
(3, 5e-05, 16, 0.3, 0.01): {'perdidaEvaluacion': 0.3036510149637858, 'f1Macro': 0.759041394335512, 'f1Micro': 0.7733333333333333, 'promedioPrecision': 0.8010582010582011, 'promedioRecall': 0.7296296296296297, 'metricasClases': {'Violencia': {'f1': 0.5882352941176471, 'precision': 0.7142857142857143, 'recall': 0.5}, 'Homofobia': {'f1': 0.8888888888888888, 'precision': 0.8888888888888888, 'recall': 0.8888888888888888}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.19484644569456577}
(3, 5e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.30105940500895184, 'f1Macro': 0.7764227642276422, 'f1Micro': 0.7894736842105263, 'promedioPrecision': 0.8365079365079365, 'promedioRecall': 0.7388888888888889, 'metricasClases': {'Violencia': {'f1': 0.7, 'precision': 0.7, 'recall': 0.7}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.2022122752598741}
(3, 5e-05, 32, 0.1, 0.005): {'perdidaEvaluacion': 0.3844172805547714, 'f1Macro': 0.6832855093256814, 'f1Micro': 0.7297297297297297, 'promedioPrecision': 0.746031746031746, 'promedioRecall': 0.6388888888888888, 'metricasClases': {'Violencia': {'f1': 0.47058823529411764, 'precision': 0.5714285714285714, 'recall': 0.4}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.3344323269345544}
(3, 5e-05, 32, 0.1, 0.01): {'perdidaEvaluacion': 0.3448795974254608, 'f1Macro': 0.7544117647058824, 'f1Micro': 0.7671232876712328, 'promedioPrecision': 0.8380952380952381, 'promedioRecall': 0.6925925925925925, 'metricasClases': {'Violencia': {'f1': 0.5882352941176471, 'precision': 0.7142857142857143, 'recall': 0.5}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.2968265468424017}
(3, 5e-05, 32, 0.1, 0.015): {'perdidaEvaluacion': 0.41649143397808075, 'f1Macro': 0.6219576719576719, 'f1Micro': 0.6944444444444444, 'promedioPrecision': 0.7166666666666667, 'promedioRecall': 0.5648148148148148, 'metricasClases': {'Violencia': {'f1': 0.4444444444444444, 'precision': 0.5, 'recall': 0.4}, 'Homofobia': {'f1': 0.5714285714285714, 'precision': 0.8, 'recall': 0.4444444444444444}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.32594484226270154}
(3, 5e-05, 32, 0.2, 0.005): {'perdidaEvaluacion': 0.35695880651474, 'f1Macro': 0.6716524216524217, 'f1Micro': 0.7123287671232876, 'promedioPrecision': 0.7330827067669173, 'promedioRecall': 0.6222222222222222, 'metricasClases': {'Violencia': {'f1': 0.4444444444444444, 'precision': 0.5, 'recall': 0.4}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.265407110479745}
(3, 5e-05, 32, 0.2, 0.01): {'perdidaEvaluacion': 0.3466271609067917, 'f1Macro': 0.7507002801120448, 'f1Micro': 0.775, 'promedioPrecision': 0.7462121212121212, 'promedioRecall': 0.7592592592592592, 'metricasClases': {'Violencia': {'f1': 0.5714285714285714, 'precision': 0.5454545454545454, 'recall': 0.6}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.24689219282432037}
(3, 5e-05, 32, 0.2, 0.015): {'perdidaEvaluacion': 0.39884522557258606, 'f1Macro': 0.5738562091503269, 'f1Micro': 0.6666666666666666, 'promedioPrecision': 0.7269841269841271, 'promedioRecall': 0.5074074074074074, 'metricasClases': {'Violencia': {'f1': 0.5882352941176471, 'precision': 0.7142857142857143, 'recall': 0.5}, 'Homofobia': {'f1': 0.3333333333333333, 'precision': 0.6666666666666666, 'recall': 0.2222222222222222}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.35134161331436853}
(3, 5e-05, 32, 0.3, 0.005): {'perdidaEvaluacion': 0.36294467747211456, 'f1Macro': 0.5519421860885275, 'f1Micro': 0.676056338028169, 'promedioPrecision': 0.6746031746031745, 'promedioRecall': 0.5074074074074074, 'metricasClases': {'Violencia': {'f1': 0.4444444444444444, 'precision': 0.5, 'recall': 0.4}, 'Homofobia': {'f1': 0.3333333333333333, 'precision': 0.6666666666666666, 'recall': 0.2222222222222222}, 'Xenofobia': {'f1': 0.8780487804878049, 'precision': 0.8571428571428571, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.3249409462917935}
(3, 5e-05, 32, 0.3, 0.01): {'perdidaEvaluacion': 0.33761677145957947, 'f1Macro': 0.6901960784313727, 'f1Micro': 0.7397260273972602, 'promedioPrecision': 0.7595238095238095, 'promedioRecall': 0.6388888888888888, 'metricasClases': {'Violencia': {'f1': 0.47058823529411764, 'precision': 0.5714285714285714, 'recall': 0.4}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.30199347775090823}
(3, 5e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.31478267908096313, 'f1Macro': 0.7563474107591754, 'f1Micro': 0.7777777777777778, 'promedioPrecision': 0.8501461988304094, 'promedioRecall': 0.6925925925925925, 'metricasClases': {'Violencia': {'f1': 0.625, 'precision': 0.8333333333333334, 'recall': 0.5}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.25697597658092325}
(3, 6e-05, 8, 0.1, 0.005): {'perdidaEvaluacion': 0.35217099140087765, 'f1Macro': 0.7517253278122844, 'f1Micro': 0.7654320987654321, 'promedioPrecision': 0.7484182484182483, 'promedioRecall': 0.7722222222222223, 'metricasClases': {'Violencia': {'f1': 0.6956521739130435, 'precision': 0.6153846153846154, 'recall': 0.8}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8095238095238095, 'precision': 0.7727272727272727, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.13900236421349374}
(3, 6e-05, 8, 0.1, 0.01): {'perdidaEvaluacion': 0.33687183757623035, 'f1Macro': 0.75, 'f1Micro': 0.7631578947368421, 'promedioPrecision': 0.7857142857142856, 'promedioRecall': 0.7222222222222223, 'metricasClases': {'Violencia': {'f1': 0.7, 'precision': 0.7, 'recall': 0.7}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.24744104052131827}
(3, 6e-05, 8, 0.1, 0.015): {'perdidaEvaluacion': 0.2941391219695409, 'f1Macro': 0.7871212121212121, 'f1Micro': 0.7948717948717948, 'promedioPrecision': 0.8111111111111112, 'promedioRecall': 0.775925925925926, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.18069024875082754}
(3, 6e-05, 8, 0.2, 0.005): {'perdidaEvaluacion': 0.38643748313188553, 'f1Macro': 0.735930735930736, 'f1Micro': 0.7692307692307693, 'promedioPrecision': 0.8005050505050506, 'promedioRecall': 0.7185185185185184, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.7142857142857143, 'precision': 1.0, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.15413706982508302}
(3, 6e-05, 8, 0.2, 0.01): {'perdidaEvaluacion': 0.36090894291798276, 'f1Macro': 0.7532976827094474, 'f1Micro': 0.759493670886076, 'promedioPrecision': 0.7527777777777779, 'promedioRecall': 0.7592592592592592, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.13356242794543505}
(3, 6e-05, 8, 0.2, 0.015): {'perdidaEvaluacion': 0.3481263170639674, 'f1Macro': 0.7612318840579709, 'f1Micro': 0.759493670886076, 'promedioPrecision': 0.7794871794871794, 'promedioRecall': 0.7592592592592592, 'metricasClases': {'Violencia': {'f1': 0.6086956521739131, 'precision': 0.5384615384615384, 'recall': 0.7}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.12934501773931764}
(3, 6e-05, 8, 0.3, 0.005): {'perdidaEvaluacion': 0.3006536016861598, 'f1Macro': 0.7800653594771242, 'f1Micro': 0.7948717948717948, 'promedioPrecision': 0.7871212121212121, 'promedioRecall': 0.775925925925926, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.1399750392884016}
